ID;INEP;NOME;ENDERECO;MUNICIPIO;UF;GRE
11525377-3603-4b60-9db2-c22270dce9da;25072218;EEEFM CLEMENTINO PROCOPIO;RUA FELIPE CAMARAO, 168 SAO JOSE. 58400-366 Campina Grande - PB.;Campina Grande;PB;03ª GRE (Campina Grande)
5de8e710-ce92-4f59-a349-68dd0a9987c7;25072226;EEEF DE APLICACAO;RUA JOAO LELIS, SN CATOLE. 58410-185 Campina Grande - PB.;Campina Grande;PB;03ª GRE (Campina Grande)
f3d53b1f-9304-42f5-a52b-1f3aff599ad1;25072234;EEEFM MONTE SANTO;RUA DIOGO DA COSTA, 305 NENHUM. MONTE SANTO. 58400-733 Campina Grande - PB.;Campina Grande;PB;03ª GRE (Campina Grande)
65e95c06-921b-47f2-9ef1-c6592b50ee56;25072242;EEEFM JOSE PINHEIRO;RUA JOANA D ARC FERREIRA DE ARRUDA, 937 ESCOLA. JOSE PINHEIRO. 58407-382 Campina Grande - PB.;Campina Grande;PB;03ª GRE (Campina Grande)
547a1b90-0bd1-407d-8c26-ba753026cc2e;25072277;ECI MONTE CARMELO;RUA PROFESSOR CARLOS FRANCISCO MEDEIROS DE ALMEIDA, SN BELA VISTA. 58428-700 Campina Grande - PB.;Campina Grande;PB;03ª GRE (Campina Grande)
11bd2c67-fa3f-430e-80e3-a5c64b1363e1;25072285;EEEFM MURILO BRAGA;RUA SANTA FILOMENA, SN LIBERDADE. 58414-020 Campina Grande - PB.;Campina Grande;PB;03ª GRE (Campina Grande)
5241a65e-4ace-4316-8850-274965dc9ebd;25072293;EEEFM NOSSA SENHORA APARECIDA;RUA ROSA MARIA BANDEIRA DA SILVA, SN MUTIRAO. 58436-108 Campina Grande - PB.;Campina Grande;PB;03ª GRE (Campina Grande)
4a81cfef-8df0-487d-b16b-10496b820b90;25072307;ECI SOLON DE LUCENA;RUA PREFEITO ERNANI LAURITZEN, SN CENTRO. 58400-133 Campina Grande - PB.;Campina Grande;PB;03ª GRE (Campina Grande)
4feae163-e8b1-4ec9-873c-d6825ab0bc27;25072315;EEEF SANTO ANTONIO;RUA FRANCISCO ANTONIO DO NASCIMENTO, 1078 PREDIO. CASTELO BRANCO. 58406-180 Campina Grande - PB.;Campina Grande;PB;03ª GRE (Campina Grande)
24d24952-d7f1-4e58-b786-42d8375653f5;25072340;EEEFM ESCRITOR ALCEU DO AMOROSO LIMA;RUA LIDIA BATISTA MARQUES, 00 PREDIO. MALVINAS. 58432-677 Campina Grande - PB.;Campina Grande;PB;03ª GRE (Campina Grande)
56bf399e-d011-4413-9a05-e65cd35d2673;25072374;EEEF MARIA EMILIA OLIVEIRA DE ALMEIDA;RUA DR FRANCISCO BRASILEIRO, SN ESCOLA. PRESIDENTE MEDICI. 58417-455 Campina Grande - PB.;Campina Grande;PB;03ª GRE (Campina Grande)
ffb9723b-09d8-4d9a-af24-82449a9a491c;25072404;EEEFM RUBENS DUTRA SEGUNDO;RUA ARQUIMEDES SOUTO MAIOR II, SN CATOLE DE BOA VISTA. 58444-000 Campina Grande - PB.;Campina Grande;PB;
7e93704b-95b5-4793-afdc-e20aff9b2901;25072412;ECI VIRGINIUS DA GAMA E MELO;RUA PENEDO, SN MALVINAS. 58433-146 Campina Grande - PB.;Campina Grande;PB;03ª GRE (Campina Grande)
84c84991-6fec-4320-b623-2bc49b2822da;25072420;ECIT DOUTOR ELPIDIO DE ALMEIDA;R DUQUE DE CAXIAS, 235 PRATA. 58400-506 Campina Grande - PB.;Campina Grande;PB;03ª GRE (Campina Grande)
65a02674-2ac1-4514-a023-f5a167b16b3b;25072439;ECI HORTENCIO SOUSA RIBEIRO;OTACILIO NEPOMUCENO, SN CATOLE. 58410-160 Campina Grande - PB.;Campina Grande;PB;03ª GRE (Campina Grande)
e9b3742b-9567-4c22-831f-a954dce43f81;25072692;EEEM PADRE EMIDIO VIANA CORREIA;AVENIDA PREFEITO SEVERINO BEZERRA CABRAL, SN CATOLE. 58410-185 Campina Grande - PB.;Campina Grande;PB;03ª GRE (Campina Grande)
4ec64d79-8fe5-4811-bae2-e2d5190a1164;25075918;ECI TEODOSIO DE OLIVEIRA LEDO;RUA PREFEITO SEVERINO CABRAL, 230 CENTRO. CENTRO. 58123-000 Boa Vista - PB.;Boa Vista;PB;03ª GRE (Campina Grande)
b9edb81e-64de-4b95-9bc0-c5fa3e964819;25076400;EEEM PROFESSOR ANTONIO OLIVEIRA;RUA ALBERTO SANTOS, SN SANTA ROSA. 58416-690 Campina Grande - PB.;Campina Grande;PB;03ª GRE (Campina Grande)
348bdd32-1457-47cb-993d-17301eb6ab30;25076582;ECI IRMA JOAQUINA SAMPAIO;BR 203 KM 8 PRACA DO AMOR, SN SERROTAO. 58436-740 Campina Grande - PB.;Campina Grande;PB;03ª GRE (Campina Grande)
a078577b-be54-4e83-8dae-12da4c3d1bcf;25076590;ECI JOSE MIGUEL LEAO;RUA JOAO MIGUEL LEAO, SN SAO JOSE DA MATA. 58441-000 Campina Grande - PB.;Campina Grande;PB;
04c28468-2f2a-48bb-9a51-ee8907429547;25077147;ECI JOANA EMILIA DA SILVA;AV IRINEU BEZERRA, SN CENTRO. 58487-000 Fagundes - PB.;Fagundes;PB;03ª GRE (Campina Grande)
01d9c85f-db96-47c8-a031-fa10ca936ae6;25077163;EEEF FREI ALBERTO;RUA PLINIO LEMOS, 13 CENTRO. 58487-000 Fagundes - PB.;Fagundes;PB;03ª GRE (Campina Grande)
ee895803-0bdd-4262-bf55-16e1aef80190;25077686;ESCOLA AGRICOLA ASSIS CHATEAUBRIAND-UEPB;SITIO IMBAUBA, S/N ZONA RURAL. 58117-000 Lagoa Seca - PB.;Lagoa Seca;PB;
c662249a-2186-4b2a-a7f3-666a765587b4;25077759;ECIT FRANCISCA MARTINIANO DA ROCHA;LUCAS DA ROCHA, 297 CENTRO. 58117-000 Lagoa Seca - PB.;Lagoa Seca;PB;03ª GRE (Campina Grande)
3766dc67-77e3-4f94-8566-cb4005c89f49;25078135;ECI MARIA ZECA DE SOUZA;RUA VEREADOR ADERBAL GOMES DA SILVA, SN SALA. CENTRO. 58120-000 Massaranduba - PB.;Massaranduba;PB;03ª GRE (Campina Grande)
f7da6c04-49cf-4fb9-b080-183848b914b2;25078143;EEEFM EVERALDO AGRA;AVENIDA BRASILIA BR 230, 7558 SANTA TEREZINHA. 58120-000 Massaranduba - PB.;Massaranduba;PB;
8be26bd0-8e72-45da-8819-6baf820775d0;25078550;ECIT PLINIO LEMOS;RUA COSTA E SILVA, SN CENTRO. 58115-000 Puxinanã - PB.;Puxinanã;PB;03ª GRE (Campina Grande)
79bc5579-1675-4d86-9e1f-7747a0c7b282;25078569;EEEM SEVERIANO PEDRO DO NASCIMENTO;POVOADO DE JENIPAPO, SN ZONA RURAL. 58115-000 Puxinanã - PB.;Puxinanã;PB;
2546e70c-86df-4cd1-915a-2e9ef60a2f7f;25078577;EEEM CONEGO ANTONIO GALDINO;AVENIDA 28 DE JANEIRO, SN PREDIO ESCOLAR. CENTRO. 58115-000 Puxinanã - PB.;Puxinanã;PB;03ª GRE (Campina Grande)
56ef4e81-c91d-4ba6-bdb2-8ee3014f5420;25078992;ECIT FRANCISCO ERNESTO DO REGO;AV SEVERINO BEZERRA CABRAL, 00 CENTRO. 58475-000 Queimadas - PB.;Queimadas;PB;03ª GRE (Campina Grande)
f3c5cf63-dfee-423e-bb00-57eb897ad5e3;25079115;EEEFM JOSE TAVARES;RUA JOAO BARBOSA DA SILVA, SN CENTRO. 58475-000 Queimadas - PB.;Queimadas;PB;03ª GRE (Campina Grande)
45e056fb-72a6-477c-8874-ef6741a83c46;25080016;ECIT DOM ADAUTO;AV MIGUEL VERISSIMO DA SILVA, 00 ESCOLA. CONJ ANTONIO MARIZ II. 58385-000 Serra Redonda - PB.;Serra Redonda;PB;03ª GRE (Campina Grande)
9d96f90b-0c38-47a0-8300-b5bf4f5ab8ef;25080261;ECI MANOEL AVELINO PAIVA;RUA SENADOR RUI CARNEIRO, 00 BR 230. CAJA. 58350-000 Caldas Brandão - PB.;Caldas Brandão;PB;12ª GRE (Itabaiana)
eda7c7be-8071-4815-9f9b-0ac5a1927a78;25080270;EEEM DE CALDAS BRANDAO;RUA MANOEL DANTAS, 157 CENTRO. 58350-000 Caldas Brandão - PB.;Caldas Brandão;PB;12ª GRE (Itabaiana)
6b33bfe5-5e55-49f0-854b-30f6ec4dcbd7;25080407;ECI JOAO RIBEIRO;RUA HUMBERTO LUCENA, SN PREDIO ESCOLAR. CENTRO. 58356-000 Gurinhém - PB.;Gurinhém;PB;12ª GRE (Itabaiana)
784cbd86-91bc-4d89-8239-6c73b5d0d749;25080849;ECIT LUIS GONZAGA BURITY;RUA DUQUE DE CAXIAS, 54 BOA ESPERANCA. 58380-000 Ingá - PB.;Ingá;PB;12ª GRE (Itabaiana)
9a4fe70a-ec11-42df-8be5-f7a3ccc7b18c;25080881;EEEM PROFESSOR RANGEL;RUA PRESIDENTE JOAO PESSOA, 39 ESCOLA. CENTRO. 58380-000 Ingá - PB.;Ingá;PB;12ª GRE (Itabaiana)
f2016913-e3c5-4a5f-b889-b7c159f89bcb;25081349;ECI ADAUTO CABRAL DE VASCONCELOS;RUA SENADOR CABRAL, 172 PREDIO ESCOLAR. CENTRO. 58382-000 Riachão do Bacamarte - PB.;Riachão do Bacamarte;PB;12ª GRE (Itabaiana)
0b55ee85-1755-4c23-a045-b0a1c08e342a;25081403;ECIT DE ITABAIANA DOUTOR ANTONIO BATISTA SANTIAGO;AVENIDA PREFEITO ANTONIO BATISTA SANTIAGO, 416 ESCOLA. CENTRO. 58360-000 Itabaiana - PB.;Itabaiana;PB;12ª GRE (Itabaiana)
bbba2c0f-e6d5-4058-9d89-b1a8db0de561;25081411;EEEF PROFESSORA ODETE MENDES N OLIVEIRA;RUA LUIZ QUIRINO DO NASCIMENTO, 51 CAMPO GRANDE. 58360-000 Itabaiana - PB.;Itabaiana;PB;
3b88a98e-e77b-41dc-8054-279c4c50908e;25081454;EEEFM JOAO FAGUNDES DE OLIVEIRA;RUA ALTO PROFESSOR MACIEL, SN PROXIMO AO CEMITERIO. CENTRO. 58360-000 Itabaiana - PB.;Itabaiana;PB;12ª GRE (Itabaiana)
937dfa0c-7a76-47d9-b85e-c45d9a4e5d26;25081888;EECI JOSE RODRIGUES DE ATAIDE;RUA ANTONIA DE ANDRADE CAVALCANTE, 000 CENTRO. 58378-000 Itatuba - PB.;Itatuba;PB;12ª GRE (Itabaiana)
3f749d9b-078a-485a-8ca7-b8bf9a98c9f2;25082272;ECI DOM ADAUTO;RUA ADALBERTO PEREIRA DE MELO, 18 ESCOLA. CENTRO. 58387-000 Juarez Távora - PB.;Juarez Távora;PB;12ª GRE (Itabaiana)
f68457c9-0cb2-4ef3-a959-1feef9da69ab;25082493;ECIT OTAVIA SILVEIRA;RUA ANTONIO DE ANDRADE SOBRINHO, SN ESCOLA. CENTRO. 58375-000 Mogeiro - PB.;Mogeiro;PB;12ª GRE (Itabaiana)
07a00c53-e6f3-4d37-b00d-1e3f9ea9fa1a;25082540;EEEF LEOVIGILDA MARTINS;AVENIDA PRESIDENTE JOAO PESSOA, 01 ESCOLA. CENTRO. 58375-000 Mogeiro - PB.;Mogeiro;PB;
b260ace1-1aae-478a-8259-62592460be1b;25082922;ECIT ANA RIBEIRO;RUA EUNICE BARBOSA, 10 URBANO. CENTRO. 58370-000 Salgado de São Félix - PB.;Salgado de São Félix;PB;12ª GRE (Itabaiana)
37f500b0-c00b-4c3b-bf53-1a79cfb8bd64;25082949;EEEFM ARNALDO MAROJA;FAZENDA ALAGAMAR, SN ZONA RURAL. 58370-000 Salgado de São Félix - PB.;Salgado de São Félix;PB;
390c3410-ed0d-4a33-9b46-cf5227595ef6;25082957;EEEF DE DOIS RIACHOS;DISTRITO DOIS RIACHOS, SN RUA PRINCIPAL. DISTRITO. 58370-000 Salgado de São Félix - PB.;Salgado de São Félix;PB;12ª GRE (Itabaiana)
3b3bd1f1-af31-402e-9a96-cb09472a1939;25083490;ECI DEPUTADO CARLOS PESSOA FILHO;RUA TEREZA BARBOSA DE MOURA, 518 CENTRO. 58489-000 Aroeiras - PB.;Aroeiras;PB;03ª GRE (Campina Grande)
f0bd1128-82da-4155-994c-e8efe0fe641b;25083597;EEEFM MAJOR JOSE BARBOSA;RUA PADRE LEONEL FRANCA, 141 ESCOLA. CENTRO. 58489-000 Aroeiras - PB.;Aroeiras;PB;03ª GRE (Campina Grande)
d063fe46-cad0-4b76-8779-b57e53ecf064;25084445;ECI JOAO DA SILVA MONTEIRO;RUA IZAURA BARBOSA, SN RUA DA POLICLINICA. CENTRO. 58492-000 Gado Bravo - PB.;Gado Bravo;PB;03ª GRE (Campina Grande)
c8e1599e-4d43-4063-9db8-fa4d3d6f1ff6;25084526;ECIT FRANCISCO DE ALBUQUERQUE MONTENEGRO;AV DR FRANCISCO DE ALBUQUERQUE MONTENEGRO, SN CENTRO. 58494-000 Natuba - PB.;Natuba;PB;03ª GRE (Campina Grande)
55b699f3-ea9d-4b84-9aa0-23c3012eae9f;25084542;EEEF DOUTOR CARLOS PESSOA;AV PRESIDENTE EPITACIO PESSOA, 235 CENTRO. 58494-000 Natuba - PB.;Natuba;PB;03ª GRE (Campina Grande)
08fdd779-4b50-452e-b9e5-76c6ddffd1ae;25084950;ECIT PRESIDENTE JOAO PESSOA;RUA EPITACIO PESSOA, 141 ESCOLA. CENTRO. 58497-000 Umbuzeiro - PB.;Umbuzeiro;PB;03ª GRE (Campina Grande)
76b10b61-45f3-4689-ad61-7d05021f97d5;25084992;ECI ANTONIO FRANCISCO GOMES;PRACA PREFEITO ANTONIO GOMES, SN PREDIO. CENTRO. 58463-000 Santa Cecília - PB.;Santa Cecília;PB;15ª GRE (Queimadas)
ef8ed336-ff12-4b43-9a46-9b3d5ba796e4;25085875;ECIT MATIAS FREIRE;RUA MATIAS FREIRE, 1168 CENTRO. 58295-000 Baía da Traição - PB.;Baía da Traição;PB;14ª GRE (Mamanguape)
32e4f350-62c8-44aa-97f5-57e821639e9c;25086049;ECI SEVERINO FELIX DE BRITO;RUA SETE DE SETEMBRO, SN BAIRRO DOS ESTUDANTES. 58275-000 Itapororoca - PB.;Itapororoca;PB;14ª GRE (Mamanguape)
59cf6699-05d8-4ac1-9a76-e4b8a5d99426;25086316;ECIT ALZIRA LISBOA;RUA 7 DE SETEMBRO, 453 SAO JOSE. 58278-000 Jacaraú - PB.;Jacaraú;PB;14ª GRE (Mamanguape)
d9faab9e-bd76-465b-b802-5b650d826d36;25086324;ECI MARGARIDA DIAS;AV SENADOR RUI CARNEIRO, 193 EM FRENTE A IGREJA M. CENTRO. 58273-000 Pedro Régis - PB.;Pedro Régis;PB;14ª GRE (Mamanguape)
0d14b367-8817-4ba9-913c-3699a7293734;25086332;EEEM CASTRO PINTO;RUA JOSE IRAN DIAS DA COSTA, 76 VIRGILIO RIBEIRO. 58278-000 Jacaraú - PB.;Jacaraú;PB;14ª GRE (Mamanguape)
2078e18e-ca06-4ec6-89cb-2ce3523d94ac;25086901;ECI SENADOR RUI CARNEIRO;AVENIDA SENADOR RUI CARNEIRO, 55 CAMPO. 58280-000 Mamanguape - PB.;Mamanguape;PB;14ª GRE (Mamanguape)
8dfc5da3-9a80-4cd1-aa4c-ccc54269b637;25086910;EEEFM PROFESSOR ANTONIO GARCEZ;SITIO PINDOBAL, SN PREDIO. AREA RURAL. 58280-000 Mamanguape - PB.;Mamanguape;PB;
39e78011-018d-46d7-adb0-d99131221c56;25086928;EEEM PROFESSOR LUIZ APRIGIO;RUA PRESIDENTE JOAO PESSOA, SN CENTRO. 58280-000 Mamanguape - PB.;Mamanguape;PB;14ª GRE (Mamanguape)
9d117c8f-a44f-4af5-bb4e-073e08d582df;25086936;EEEFM UMBELINA GARCEZ;RUA DOM VITAL, SN CASA. CENTRO. 58280-000 Mamanguape - PB.;Mamanguape;PB;14ª GRE (Mamanguape)
ca107f84-0805-49eb-b9bf-5ca8f11ac86b;25087304;ECI JOSE WILSON DE ALBUQUERQUE MELO;LUIZ FORTUNATO PEREIRA, SN AO LADO DO CONJUNTO. CENTRO. 58287-000 Capim - PB.;Capim;PB;14ª GRE (Mamanguape)
0388fa50-4c0a-4892-9055-f3ddfbcbd2e9;25087355;ECI PROFESSOR RENATO FONSECA FILHO;AVENIDA SEVERINO JORGE DE SENA, 980 CENTRO. 58289-000 Cuité de Mamanguape - PB.;Cuité de Mamanguape;PB;14ª GRE (Mamanguape)
2c66a718-b305-4077-abaf-0f84e71e1067;25087657;EEEFM ANTONIO PINTO BARBALHO;RUA PRINCIPAL, SN PREDIO ESCOLAR. PITANGA. 58286-000 Mamanguape - PB.;Mamanguape;PB;
af36cf39-277c-451a-a4c3-3a463b51af73;25087665;EEEFM DOUTOR JOSE A DA TRINDADE;SITIO CAMARATUBA, SN ZONA RURAL. 58280-000 Mamanguape - PB.;Mamanguape;PB;
dd1cc5a7-aab1-45af-a237-0a8e6511e9e2;25087673;ECIT HENRIQUE FERNANDES DE FARIAS;TRAVESSA R OLEGARIO FERNANDES, 397 PREDIO. CENTRO. 58291-000 Curral de Cima - PB.;Curral de Cima;PB;14ª GRE (Mamanguape)
e186e223-dab7-450c-ba1e-95730f52f8c6;25087738;ECI PEDRO POTI;AV DR CARLOS PESSOA DE MELO, SN AO LADO DO CAMPO MUN. PLANALTO I. 58292-000 Mataraca - PB.;Mataraca;PB;14ª GRE (Mamanguape)
71e3c079-2cd5-4ba0-b754-acbb69d0a794;25087860;ECIT PROFESSOR LUIZ GONZAGA BURITY;PRACA DA VITORIA, SN CENTRO. 58297-000 Rio Tinto - PB.;Rio Tinto;PB;14ª GRE (Mamanguape)
0b5c40fd-c72e-4a47-a2df-36cb7a1a1ff0;25087878;EEIEFM GUILHERME DA SILVEIRA;AVENIDA RIO BRANCO, 5466 ALDEIA MONTE MOR. VILA REGINA. 58297-000 Rio Tinto - PB.;Rio Tinto;PB;14ª GRE (Mamanguape)
8af38027-a2ec-44c5-8383-7929830bc887;25087894;EEIEFM DOUTOR JOSE LOPES RIBEIRO;R. São João, s/n - Cinco Ruas, Rio Tinto - PB, 58297-000;Rio Tinto;PB;14ª GRE (Mamanguape)
c8e7c520-7623-4c60-a084-46d4348082a4;25087908;EEEM FREDERICO LUNDGREN;RUA DA AURORA, SN CENTRO. 58297-000 Rio Tinto - PB.;Rio Tinto;PB;14ª GRE (Mamanguape)
c0bd5443-9c52-4648-bf8d-7ad3e8515579;25087983;EEIEFM ISAURA SOARES DE LIMA;ALDEIA JACARE DE CESAR, SN CENTRO. ZONA RURAL. 58294-000 Marcação - PB.;Marcação;PB;
446e4a66-d91f-4cd9-a1ac-374cedf6b66e;25088025;EEIEFM PROFESSORA ANGELITA BEZERRA DE ASSIS;ALDEIA SILVA DE BELEM, SN AREA INDIGENA. ZONA RURAL. 58297-000 Rio Tinto - PB.;Rio Tinto;PB;
a70ce6e0-2372-4b09-88bd-aecf13cf8cf2;25088068;ECI INDIO ANTONIO SINESIO DA SILVA;ALDEIA BREJINHO, SN ALDEIA. ZONA RURAL. 58294-000 Marcação - PB.;Marcação;PB;
a6169f38-8b4b-44a9-9eb7-82dd61f7a7c6;25088220;EEIEFM CACIQUE DOMINGOS BARBOSA DOS SANTOS;RUA PRINCIPAL, SN PROX IGREJA SAO SEBA. ALDEIA JARAGUA. 58297-000 Rio Tinto - PB.;Rio Tinto;PB;
90ca705e-3584-45d2-aead-5433e72566c4;25088521;EEEF FAZ COBE;ASSENTAMENTO VIDA NOVA, SN ZONA RURAL. 58337-000 Cruz do Espírito Santo - PB.;Cruz do Espírito Santo;PB;
29cd996c-7b03-4ae2-93b8-35302eef82cd;25088530;ECIT DEPUTADO FERNANDO MILANEZ;RUA DR JOAO URSULO, SN CENTRO. 58337-000 Cruz do Espírito Santo - PB.;Cruz do Espírito Santo;PB;01ª GRE (João Pessoa)
feeab954-fb06-4ea9-a079-414fe2057229;25088548;EEEF FAZENDA ESPIRITO SANTO;FAZENDA ESPIRITO SANTO, ZONA RURAL. 58337-000 Cruz do Espírito Santo - PB.;Cruz do Espírito Santo;PB;
e9ffbf33-49cb-4e9a-a7ad-847414e1b85d;25088564;EEEF FAZENDA SANTA LUZIA;FAZENDA SANTA LUZIA, S/N 58337-000 Cruz do Espírito Santo - PB.;Cruz do Espírito Santo;PB;
93daf264-2ffa-4c3c-9969-7a8071beb7c2;25088572;EEEFM FLAVIO RIBEIRO COUTINHO;PRACA LOURIVAL LACERDA, SN CENTRO. 58337-000 Cruz do Espírito Santo - PB.;Cruz do Espírito Santo;PB;16ª GRE (João Pessoa)
44083bcd-6c75-40f0-ba2b-f9bcf0b71f2c;25088580;EEEF FAZENDA MUNGUENGUE;FAZENDA MUNGUENGUE, S/N ZONA RURAL. 58337-000 Cruz do Espírito Santo - PB.;Cruz do Espírito Santo;PB;
44caae07-8daf-461a-8149-4d57efd5abb7;25088602;EEEFM CAMPO DE SEMENTES E MUDAS;SITIO CAMPO SEMENTES E MUDAS, SN ZONA RURAL. ZONA RURAL. 58337-000 Cruz do Espírito Santo - PB.;Cruz do Espírito Santo;PB;
afcc6f21-ae83-4181-a257-4bad11963f93;25088785;ECIT TEONAS DA CUNHA CAVALCANTI;RUA SENADOR RUI CARNEIRO, 122 PREDIO ESCOLAR. CENTRO. 58330-000 Juripiranga - PB.;Juripiranga;PB;12ª GRE (Itabaiana)
9f568c0a-a5c5-4fff-8024-02af99ad4bbf;25088793;EEEFM DEMETRIO TOLEDO;RUA CENTRO CIVICO, 48 CENTRO. 58330-000 Juripiranga - PB.;Juripiranga;PB;12ª GRE (Itabaiana)
25b03102-4424-4b71-860f-498da6d28a91;25088963;EEEM AUGUSTO DOS ANJOS;RUA ANTONIO DE LUNA FREIRE, 374 ESCOLA. CENTRO. 58345-000 Mari - PB.;Mari;PB;01ª GRE (João Pessoa)
5597f214-7edf-4fd0-9b04-9ad96c224380;25088971;EEEF LUIZ MARIA DE FRANCA;RUA MANOEL GOMES FILHO, SN SILVINO COSTA. 58345-000 Mari - PB.;Mari;PB;01ª GRE (João Pessoa)
4fc8ea0f-649a-4128-8d4e-ab71bf46b788;25089013;ECIT JOSE PAULO DE FRANCA;RUA LIDIO GALVAO, 76 CENTRO. 58345-000 Mari - PB.;Mari;PB;01ª GRE (João Pessoa)
967998ff-8cda-4d10-b768-429f5edd24f8;25089242;ECI JOCELYN VELLOSO BORGES;AV PIO GONCALVES CHAVES, 00 PREDIO ESCOLAR. CENTRO. 58339-000 São José dos Ramos - PB.;São José dos Ramos;PB;12ª GRE (Itabaiana)
97e6bfc0-d266-45bc-b449-3a2be6a0607f;25089250;ECIT JOSE LINS DO REGO;RUA JOAO NOLASCO DA CRUZ GOUVEIA, 00 SERVENTIA. 58338-000 Pilar - PB.;Pilar;PB;12ª GRE (Itabaiana)
7aad67cc-175c-4765-b078-1aede306722f;25089552;ECI MARIA LINS;AV EMILIA AUGUSTA, 25 PROXIMA A PRACA ELIA. CENTRO. 58334-000 São Miguel de Taipu - PB.;São Miguel de Taipu;PB;12ª GRE (Itabaiana)
0cf938ba-2dbb-43cf-a88f-1a0c43c19230;25089560;EEEFM SEVERINA DE HOLANDA CAVALCANTI;FAZENDA SANTA LUCIA CAFE DO VENTO SN, SN ZONA RURAL. 58334-000 São Miguel de Taipu - PB.;São Miguel de Taipu;PB;
73d6f7cc-dc48-4903-95a6-23489cd57b76;25089773;EEEFM STELLA DA CUNHA SANTOS;AV DR NAPOLEAO LAURERANO, 368 CENTRO. 58340-000 Sapé - PB.;Sapé;PB;01ª GRE (João Pessoa)
55235c2d-a93d-40f2-b473-8faf6050b73e;25089781;ECIT MONSENHOR ODILON ALVES PEDROSA;RUA PADRE ZEFERINO MARIA, 375 CENTRO. 58340-000 Sapé - PB.;Sapé;PB;01ª GRE (João Pessoa)
881d8d03-a6da-46e9-b9b7-8d78bf71d550;25089811;EEEFM FAZENDA BURACAO;FAZENDA BURACAO, SN ESCOLA. ZONA RURAL. 58340-000 Sapé - PB.;Sapé;PB;
dd4b5415-256d-4dad-83f6-720ea690a791;25089820;EEEM GENTIL LINS;AV SIMPLICIO COELHO, 97 CENTRO. 58340-000 Sapé - PB.;Sapé;PB;01ª GRE (João Pessoa)
e380f9fe-28c7-4e5a-be75-20258d2ed2f3;25089838;ECIT RIACHAO DO POCO;RUA JOAO FERREIRA ALVES, SN PREDIO. CENTRO. 58348-000 Riachão do Poço - PB.;Riachão do Poço;PB;01ª GRE (João Pessoa)
9a156921-47d5-4088-926c-78cc7de31db6;25089862;EEEF COM RENATO RIBEIRO COUTINHO;RUA ALZIRA SOARES DE MELO, 60 AGROVILA. 58340-000 Sapé - PB.;Sapé;PB;
d248da92-d7b5-4b84-9e39-6e371aab992d;25090135;ECI CASSIANO RIBEIRO COUTINHO;RUA MANOEL MOREIRA DA SILVA, 135 CENTRO. 58340-000 Sapé - PB.;Sapé;PB;01ª GRE (João Pessoa)
139771aa-bd28-4580-9a44-8ff5e391792d;25090879;EEEFM ENGENHEIRO JOSE DAVILA LINS;RUA ENGENHEIRO DE CARVALHO, SN CENTRO. 58110-020 Bayeux - PB.;Bayeux;PB;01ª GRE (João Pessoa)
ee613867-5899-4026-be2f-578159bd1311;25090887;ECIT PROFESSOR ANTONIO GOMES;RUA PROFESSOR ANTONIO GOMES, 60 PREDIO. MARIO ANDREAZZA. 58112-278 Bayeux - PB.;Bayeux;PB;01ª GRE (João Pessoa)
00b0378e-d92f-477b-bd20-b080135b742a;25090909;ECI IRINEU PINTO;RUA JOAO XXII, SN SESI. 58111-320 Bayeux - PB.;Bayeux;PB;01ª GRE (João Pessoa)
a85d7cfc-4dfd-4f5f-b4e2-d6ed4309696f;25090933;EEEF ALVARO DE CARVALHO;RUA JOAQUIM FERNANDES, NULL CENTRO. 58110-097 Bayeux - PB.;Bayeux;PB;01ª GRE (João Pessoa)
39b29606-1daf-41e3-8069-a9132595fc58;25090941;EEEF ANITA GARIBALDI;RUA PADRE FEIJO, 253 TAMBAY. 58110-618 Bayeux - PB.;Bayeux;PB;01ª GRE (João Pessoa)
7eb01fef-ee0c-4453-876d-eea20238dd60;25090976;EEEF GETULIO VARGAS;RUA IVANIA MENEZES, 284 CENTRO. 58110-260 Bayeux - PB.;Bayeux;PB;01ª GRE (João Pessoa)
175527dc-ea8b-45e6-9332-2b59e67caa32;25090984;ECI JOAO CAETANO;RUA PASTOR ANTONIO PETRONILO DOS SANTOS, 322 AO LADO DA ACADEMIA. JARDIM AEROPORTO. 58113-363 Bayeux - PB.;Bayeux;PB;01ª GRE (João Pessoa)
0d442736-d0c8-44a7-b8b2-990af25e1fbe;25090992;EEEF SENADOR TEOTONIO VILELA;RUA CARLOS GOMES, 244 IMACULADA. 58111-085 Bayeux - PB.;Bayeux;PB;01ª GRE (João Pessoa)
e6534d51-e2d0-4a8b-aa4b-ee7c1bb86fc5;25091000;EEEFM TANCREDO NEVES;RUA BALBINO DE MENDONCA, 336 PREDIO. SAO BENTO. 58111-530 Bayeux - PB.;Bayeux;PB;01ª GRE (João Pessoa)
09248bcd-3eaf-4404-96dd-a419e1b3a0e1;25091018;EEEFM VERALDO LEITE;RUA CAROLINA MACHADO, SN TAMBAY. 58110-560 Bayeux - PB.;Bayeux;PB;01ª GRE (João Pessoa)
77879ecd-aa86-4073-97c7-4bb454802d86;25091549;ECIT JOSE GUEDES CAVALCANTE;R MUNICIPALISTA PEDRO DA SILVA COUTINHO, 120 PREDIO ESCOLAR. CAMALAU. 58103-077 Cabedelo - PB.;Cabedelo;PB;01ª GRE (João Pessoa)
